date,year,month,total,anthro,nat,co2,wmghg,aero,o3Tr,o3St,luc,solar,volc
2032.92,2032,12,3.140072967,3.235430933,-0.088424588,2.380543133,1.204586667,-0.73252292,0.40637819,-0.028387887,-0.15842989,0.095225412,-0.18365
2033,2033,1,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,0
2033.08,2033,2,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.17,2033,3,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.25,2033,4,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.33,2033,5,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.42,2033,6,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.5,2033,7,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.58,2033,8,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.67,2033,9,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.75,2033,10,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.83,2033,11,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2033.92,2033,12,3.202560667,3.262979933,-0.053485838,2.405514533,1.207029567,-0.73452399,0.40666349,-0.027568041,-0.15752834,0.130164162,-0.18365
2034,2034,1,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,0
2034.08,2034,2,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.17,2034,3,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.25,2034,4,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.33,2034,5,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.42,2034,6,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.5,2034,7,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.58,2034,8,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.67,2034,9,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.75,2034,10,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.83,2034,11,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2034.92,2034,12,3.240018967,3.291066933,-0.044114588,2.431113333,1.209368267,-0.73652486,0.40697044,-0.026796463,-0.15660061,0.139535412,-0.18365
2035,2035,1,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,0
2035.08,2035,2,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.17,2035,3,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.25,2035,4,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.33,2035,5,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.42,2035,6,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.5,2035,7,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.58,2035,8,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.67,2035,9,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.75,2035,10,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.83,2035,11,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2035.92,2035,12,3.252282267,3.319740833,-0.060525208,2.457406533,1.211572767,-0.73852556,0.40730051,-0.026063926,-0.1556467,0.123124792,-0.18365
2036,2036,1,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,0
2036.08,2036,2,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.17,2036,3,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.25,2036,4,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.33,2036,5,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.42,2036,6,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.5,2036,7,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.58,2036,8,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.67,2036,9,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.75,2036,10,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.83,2036,11,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2036.92,2036,12,3.237545067,3.348968033,-0.104489588,2.484375333,1.213622267,-0.74052608,0.40765483,-0.025366301,-0.15466661,0.079160412,-0.18365
2037,2037,1,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,0
2037.08,2037,2,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.17,2037,3,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.25,2037,4,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.33,2037,5,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.42,2037,6,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.5,2037,7,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.58,2037,8,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.67,2037,9,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.75,2037,10,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.83,2037,11,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2037.92,2037,12,3.223159467,3.378691233,-0.148598333,2.511974433,1.215507467,-0.74252641,0.40803507,-0.024709155,-0.15366034,0.035051667,-0.18365
2038,2038,1,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,0
2038.08,2038,2,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.17,2038,3,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.25,2038,4,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.33,2038,5,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.42,2038,6,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.5,2038,7,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.58,2038,8,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.67,2038,9,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.75,2038,10,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.83,2038,11,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2038.92,2038,12,3.226426167,3.408767933,-0.175408333,2.540083933,1.217208367,-0.74452656,0.40843948,-0.024092195,-0.15262788,0.008241667,-0.18365
2039,2039,1,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,0
2039.08,2039,2,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.17,2039,3,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.25,2039,4,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.33,2039,5,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.42,2039,6,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.5,2039,7,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.58,2039,8,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.67,2039,9,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.75,2039,10,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.83,2039,11,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2039.92,2039,12,3.240590967,3.439023933,-0.191499583,2.568562533,1.218698467,-0.74652654,0.40886389,-0.023514853,-0.15156925,-0.007849583,-0.18365
2040,2040,1,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,0
2040.08,2040,2,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.17,2040,3,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.25,2040,4,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.33,2040,5,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.42,2040,6,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.5,2040,7,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.58,2040,8,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.67,2040,9,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.75,2040,10,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.83,2040,11,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2040.92,2040,12,3.261869667,3.471213833,-0.202410833,2.597335533,1.219960967,-0.74658363,0.40930518,-0.022977608,-0.15049971,-0.018760833,-0.18365
2041,2041,1,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,0
2041.08,2041,2,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.17,2041,3,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.25,2041,4,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.33,2041,5,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.42,2041,6,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.5,2041,7,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.58,2041,8,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.67,2041,9,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.75,2041,10,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.83,2041,11,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2041.92,2041,12,3.291184567,3.507139433,-0.209021458,2.626376733,1.220986667,-0.74275192,0.40976087,-0.022478939,-0.14944984,-0.025371458,-0.18365
2042,2042,1,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,0
2042.08,2042,2,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.17,2042,3,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.25,2042,4,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.33,2042,5,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.42,2042,6,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.5,2042,7,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.58,2042,8,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.67,2042,9,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.75,2042,10,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.83,2042,11,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2042.92,2042,12,3.375371867,3.544452933,-0.162147708,2.655763733,1.221758967,-0.73696976,0.4097078,-0.022017958,-0.14843491,0.021502292,-0.18365
2043,2043,1,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,0
2043.08,2043,2,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.17,2043,3,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.25,2043,4,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.33,2043,5,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.42,2043,6,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.5,2043,7,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.58,2043,8,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.67,2043,9,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.75,2043,10,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.83,2043,11,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2043.92,2043,12,3.485875367,3.581233333,-0.088424588,2.685479333,1.222271567,-0.73117867,0.40912854,-0.021596598,-0.14745492,0.095225412,-0.18365
2044,2044,1,3.557633967,3.618053233,-0.053485838,2.715540933,1.222577267,-0.72537856,0.40853054,-0.021217725,-0.14650987,0.130164162,0
2044.08,2044,2,3.557633967,3.618053233,-0.053485838,2.715540933,1.222577267,-0.72537856,0.40853054,-0.021217725,-0.14650987,0.130164162,-0.18365
2044.17,2044,3,3.557633967,3.618053233,-0.053485838,2.715540933,1.222577267,-0.72537856,0.40853054,-0.021217725,-0.14650987,0.130164162,-0.18365
2044.25,2044,4,3.557633967,3.618053233,-0.053485838,2.715540933,1.222577267,-0.72537856,0.40853054,-0.021217725,-0.14650987,0.130164162,-0.18365
2044.33,2044,5,3.557633967,3.618053233,-0.053485838,2.715540933,1.222577267,-0.72537856,0.40853054,-0.021217725,-0.14650987,0.130164162,-0.18365
